environmental_stance,aqi,air_quality,carbon_intensity,heat_index_temp,wind_speed_tolerance,livability
0,222.38707166755856,2.808986380050672,45.89151803537994,108.88824127427242,15.796525623021795,-218.07068907802926
2,18.47392230975331,4.872054821251695,446.73128594373793,-16.934223609047812,52.79102179714975,-276.0692611795584
2,110.44025277126873,3.971107161637591,396.7558962416813,88.46916617348771,88.5568447555963,-325.4009642292614
1,416.5255643339809,4.760841273234493,154.77197564012656,-16.63965314243397,74.24808990678066,-1254.7478090078603
0,215.392357203687,2.1022605591663592,144.19671915147242,92.68062642274626,46.16257081648474,-236.02923606967406
0,391.4242914171063,3.492011967824061,384.0281193780815,75.94921264211844,21.811761187840084,-1201.6018914586161
1,362.2252609214581,3.802651230645922,368.0746339904384,85.75033709422361,52.53118333372812,-1050.7856499128402
0,22.241267270064313,2.3815093975977852,338.03543858178074,70.34231233407216,93.246754478299,-205.0880054249403
1,19.647609034742718,4.425706805134548,74.67147995084595,69.53152593025168,24.13266250846161,92.20481628697902
1,135.2068546374488,1.3371999548655982,360.59577777026175,83.50525874241168,0.5242853646476475,-192.62950213095874
1,295.9349636736301,3.635802524164471,379.07392479329366,107.80250300638363,16.263509062233993,-710.6589813819689
2,225.51753111029095,1.852184465552194,97.03874252900758,48.36426312582651,99.75381261623043,-388.5777164741704
2,197.45359132736846,3.8977479814639344,51.80299814275957,110.46891322231144,61.01876165482859,-197.0708315348163
0,2.2500123113441406,4.2092182159997185,370.45976632876176,89.54880008833467,20.06803996836869,-115.0822816809831
0,17.399807009603528,4.046688767677199,4.108971533241856,52.57112955054508,31.481058442153643,83.44059643296178
2,413.9125955556674,3.4484380217231636,22.195868405118002,111.73473514250063,3.7038757204743367,-1119.2876565079705
0,121.73751069173727,4.534025277219431,302.60185862624587,78.6873483062102,49.60711327018148,-136.7888405778912
1,439.0805537459789,3.694802550878528,44.3571441394307,82.45113121610657,87.81325283150086,-1394.9299832082968
0,336.2214150560007,1.736301259905964,266.45043653084633,77.61727434076346,81.01995082270024,-869.9288678640758
1,84.3762961044976,3.0886296791970427,230.27490134793044,78.86232248718858,62.03670508762777,-48.57831429790481
0,309.13036148523406,2.9776858463816835,380.99914968730076,21.578902172952397,10.506406957570235,-772.1867450198243
0,78.82220145076968,2.6458815233303516,36.06790061560666,92.36201393443238,39.61308258186585,56.51106891382486
0,199.6691919611306,2.560036380670956,458.7537697554976,46.98185197688784,90.34601794484296,-609.2295978419868
0,332.6111691580516,1.8779742087042282,428.4795734188816,30.889634406761836,45.41585983806353,-972.8809835807497
0,254.65506258811516,1.718597241777129,382.59385479272476,7.139290086960521,51.92515761772087,-589.42077404552
0,204.7693486100766,4.937321398459856,437.89457762565127,112.6580456101452,81.45630268356219,-570.6468290578101
1,268.9088606705978,3.8282552176532536,241.8645740725282,64.35685553698383,27.603280574627163,-457.39264010146377
0,139.87551796221092,4.363467830260914,98.76310518153242,-14.696844744404038,15.331991927881461,-33.371967711765116
0,256.73105853389296,3.4225829364321037,316.9068133768648,29.730480494609566,4.580310846410896,-478.2415222044361
1,169.36787240102757,1.716790213137401,54.49189096580015,9.754675845993248,55.4881756312169,-118.24124839641362
1,150.8440811242237,3.3113809290062135,190.8901845075928,60.961945840302164,54.774719779686734,-107.70364604217292
0,373.19300124512205,3.7766914681053927,49.13383652934622,67.90391880222533,65.49727191034656,-933.1494034503837
0,140.69520884313414,1.8183471340180146,124.42558590546498,37.686728336765285,63.962550026728174,-79.33709168562137
0,147.7339348513542,2.0737001331764646,328.2934502237492,-12.924484034121427,88.41360810020869,-317.96897854808606
2,115.01787255321038,3.5178180659670932,128.3214387015892,33.888003024997744,44.593846464795526,-5.819236667005967
1,15.170953781382334,2.5390701636872373,357.39154708346666,85.15111282786303,37.017445305025646,-105.68978048803362
1,123.38466174866963,1.8426969203890193,319.1397551308273,71.4886339209789,79.26117742813503,-218.42878630174258
1,71.4809253089309,4.080823593447871,227.85899190626202,27.912078699537453,80.76875948451581,-87.34068698025894
1,61.457680974445594,2.7365455537387198,319.3248564940303,42.64380376347317,45.23866557581684,-83.03443604826651
2,74.6841679084701,1.3980965414850788,431.0049250440749,55.25725026958209,59.82354558113705,-260.33462958290846
1,85.79739278528054,2.476979889132959,242.07073133942808,47.819120951400905,78.01778290275566,-97.5154318725891
1,136.09006249064458,2.2853050734792233,114.84756778277023,70.7052647111546,41.0988545393447,-26.8331317416456
1,220.23413458304742,4.379112393575117,490.67532393762673,62.47619882014061,54.97518989018603,-636.1491972256173
1,399.80820932934967,4.858242203997835,458.5432107100015,87.60529765360893,10.28985798747507,-1361.7740404376466
0,297.8131793181273,2.8809906767572695,390.84782874990367,60.18252209979866,88.86624035638559,-853.1557777507162
2,385.5631995723055,2.859654329976123,473.36422384162967,30.208206842015535,15.831529889810291,-1304.1935427779817
1,496.43394635275916,4.8603311857484375,116.73828049344964,118.77879579938795,62.63504301341749,-1752.880891444953
2,482.32878810130325,3.1400573693414713,330.13654996700586,-28.727445427481385,58.29072414452096,-1805.3240180087769
0,80.03373333670794,1.2092263266279888,0.5512077566487972,74.9382876957455,71.9353509548235,-6.090157390932447
2,409.03074972185607,2.6312117739142415,35.14683610086372,33.564875118004096,36.73065977714673,-1098.6884824638926
1,269.1920099749994,4.188723120106172,154.72235631060366,5.867812052801781,42.15778158709885,-433.0416385349014
0,164.48743469514875,3.9560665642252304,278.4526831605357,95.49264526621452,64.13344739741378,-222.71455596678982
2,209.8503468381901,1.8014599815458916,103.1801373756172,81.72318689801615,0.013864484421843848,-181.79028508751523
2,287.5606320289403,4.912626628946926,163.25814487877182,49.490412979913486,95.13949226706693,-626.3035522023899
2,178.4504671906668,4.69142619801168,265.39924936973455,-1.1412311154113475,8.037106192104382,-198.13274788273495
2,491.50624275399105,1.187420028003535,27.143418952193578,46.63844585939124,18.09410668379188,-1644.8288652040421
2,379.393664072439,4.814830118047482,379.03707154541047,-20.61327343343445,70.04415094129378,-1219.5013649574357
2,492.9074331043298,2.590216491617008,78.32031492165409,101.30386991645972,68.22923218252261,-1724.7838346870112
2,170.80323369019746,1.990103409834183,215.61467140797708,4.94311912809038,33.690844646912495,-148.1409040710958
2,401.9509559259243,4.77275075386655,136.39673897384387,43.130452962223984,50.459039111257944,-1089.1694860524958
2,134.6406174710842,1.692586086184543,293.7124091146924,37.99384044993417,19.515996732811313,-119.6151615967733
2,401.51170549496754,2.485593484643932,400.82930705431596,11.996136713988122,18.10678692615121,-1291.3315199274248
2,349.02131035177797,2.7291808150500256,468.1487602163571,66.69002688215318,72.42513114753925,-1168.2562482173882
2,86.70711369794037,2.5981916357277597,2.568139975969108,99.46971620526196,52.865414487088714,24.765802136683504
0,153.35386501758052,4.086310699299312,154.39251403874422,94.18351347025872,19.510051593992884,-59.42359677792617
0,328.5230392777659,1.7371559175972604,182.90096866825522,77.65919987101478,6.411019978892474,-673.0759254292159
0,33.80719962366696,4.919278065545962,311.8841233188687,101.99166454558741,18.301595649721346,-45.73593324578707
2,381.2221117993454,3.256941068902361,323.2302223137199,119.98976972071503,31.690795026184627,-1082.941432846942
0,24.629278710010137,1.0356257515731189,50.698107392273485,-10.830429918582546,3.2833063674722496,80.71822580277863
2,164.8686509625624,2.6698824052612036,407.6522608105658,34.7425160895655,72.62717249755687,-394.69026999410175
0,162.37666819110052,4.148715069586011,398.1190949144048,116.21785540482449,20.58059529138987,-304.5125837402906
0,335.34024259399416,3.822243330935141,9.987315474439152,0.9064319391310782,38.300697795581485,-704.6420043808228
0,397.1706367094143,2.066834368070604,44.452899906558095,-17.02011975677521,61.69945052396374,-1083.193755140784
0,465.01342475257604,2.2376960964471015,348.0053520333844,9.793303750505046,43.5776691035292,-1659.4292301557903
1,429.95379788142895,4.707798643317252,311.2261979777802,-28.87105704000022,80.50875120524405,-1478.1581194315445
2,289.0109254423196,4.403152697234809,393.2395972113138,3.753714637117696,12.42221078977257,-707.9145803895706
1,260.09143041980417,4.045407779809368,72.71509116859609,-27.959808663758057,57.03069642803137,-416.35161664736586
1,208.01751031619443,2.876633051791673,152.91217111528383,17.396484769497945,49.208489977704254,-228.1270835574787
1,23.708915359480997,1.6452749132029036,241.72926116525406,54.4568815207691,21.54100651271661,23.179814065869852
2,268.5585636442343,3.783015145466568,122.90733387396186,67.48016070919303,53.04796232852856,-423.90952073611925
2,291.2624098697578,1.5706186273584688,98.65885848380657,95.9849876776448,22.195626445889815,-477.3439339048267
0,213.64171745922638,3.944880053419047,445.7294466677136,-8.576668610371769,43.01110943038196,-538.7653192330262
1,446.8054030916507,4.617038919058951,191.94384966029955,62.12581022026592,65.43539547820555,-1427.8342416219386
1,471.6080154314938,2.66418519489699,219.70248890281908,-8.015445915904042,41.58488768197252,-1590.7687713599266
0,63.44437338002601,2.712284446866447,456.72539332242997,-29.38778831907352,63.63403022444509,-328.78865662884783
0,255.30347852668578,4.780507745942238,392.0895380381675,69.58828415550126,61.321387439383216,-614.0116053284601
1,118.3997083043089,4.947981807815991,393.66665115087454,106.03434576249396,95.09358905263228,-358.19200792640856
2,117.29909437319563,3.5322301973477472,46.85473968304743,34.35481474608342,52.95594790007998,-9.788882381974247
1,230.3643693962143,1.5800874387318382,62.764462852207934,97.83995915902477,35.48356316886867,-253.39648854154012
2,171.2471497419307,1.919652569393227,330.45714285356854,7.669434354612932,55.82827616497943,-281.39724542601186
0,181.44274143827693,3.35510297301093,193.17884800361034,6.962152943708105,58.695329083778425,-196.3867215896325
1,435.00050324753255,2.390981463096792,262.3842556437386,104.8010979474773,21.491587929136013,-1342.0288396457377
0,103.3139825922762,3.4366111548909912,104.75522434692036,-8.931846537770728,79.32420170378836,-69.87260120985752
0,379.89416174460126,4.51609668114633,23.291109104849163,16.64829368509021,93.94042036539656,-1060.2740043357023
1,454.1023289154092,1.9184456170186226,482.02674985102715,17.388897226633368,75.31667316553298,-1839.3525346158897
2,68.23151452485843,1.0031325853648565,354.1129623580565,59.534150507828954,75.25198296909207,-185.38832202865837
2,199.96491328358894,1.846364483216497,100.32261709805817,60.73461172523922,88.73190100782303,-274.33926246903076
0,32.27030818699017,3.0909720055056757,28.611518353111265,83.60417295715105,87.05484283766187,-21.77734991097057
0,425.862410602408,4.185975222093892,166.88350715943605,10.372132656201067,30.43908786663694,-1233.1016622860543
0,424.2723641745063,2.929846935036642,154.00602653185925,113.58704018374954,55.45671043772441,-1245.2652746925544
1,338.46017195217416,2.7673614282430505,450.3075621021355,71.81525527673966,72.97520376538988,-1086.5355750970784
0,6.454065146163035,1.6996439298137846,249.3001158953491,21.5545836876762,40.218383037740836,-6.998237125065497
0,493.0179252414391,1.7877800498169707,226.49139583373966,37.902179860669136,97.90695171856336,-1872.0657644199964
1,273.2633252530845,2.465584649998742,211.73843308467178,63.31902243844603,34.409899429816996,-457.80696801389297
1,362.86376799806476,3.1933021014465,438.94897871832427,109.7867429647444,75.86006765850325,-1208.6267889825083
0,169.50043392829406,4.037135314076604,158.65217901475071,81.29237642919435,78.53313284926126,-187.05390784343712
1,397.94331971341506,1.395172393675514,45.999022625664466,38.23503634332343,22.43790223674419,-1018.4567781744411
0,296.98383612510725,3.9582895981612665,487.2829188466987,-12.508880375976418,23.037417326832276,-898.5479037918941
0,9.101272792956028,2.8683019669384855,32.938200684427656,31.14348825473759,98.4162329076311,-63.746382832807484
2,49.43596660275096,1.5254585268383396,190.47451548288285,-1.0518956746867474,35.01017232782589,29.067480923094315
0,360.5766479569301,3.703914703296683,191.4469011450729,97.51595454173885,86.82891028660794,-963.0861331346982
2,376.9871890043226,3.200158315295952,232.15336197535453,65.52454268697291,33.07656652182042,-969.2562653170326
0,206.08631531054323,3.025213505490214,156.74627348217956,0.3755222634513373,78.64483941262321,-293.74034590533563
2,310.56893100696885,1.603258826129029,51.82946358331758,-17.257391726923682,42.95185309414331,-595.6717761326063
2,78.53169653130266,4.4308217132034535,114.07043904797631,6.1237615785985895,98.42775379944356,-101.23943378062071
1,51.67913891221937,1.4190502447438513,54.34079251400087,-6.848127038532116,46.732776362795406,50.76986289867212
2,245.02218642184354,2.0033331429980623,84.29952687304976,-11.808113275220762,11.647878387157373,-308.71999884517004
1,111.86016971659029,1.5377625664741488,77.0996523526563,86.20815974100665,91.4744028017695,-95.62080799672623
2,179.30160361424458,3.166980969973179,334.20038200819505,-25.6714179658256,96.73449291376403,-429.315066120712
0,316.02703670574243,4.75932538747926,460.1025115703998,5.317584825292627,28.726042518509132,-935.4379604436126
0,426.6873429928046,4.11513452307818,22.76304943116675,34.28785988137686,73.16450270326436,-1277.484047511265
0,174.50374823505388,1.93808361380957,499.3057015635143,10.527705947639973,16.56020591563454,-493.41381484625487
0,262.0672371199616,2.4331458997025033,499.49859836615104,3.4438273860401836,12.26945764712456,-766.5761206288479
1,216.92765720536084,2.9684178628158064,335.54093161249995,114.39549641236076,86.53842692073269,-482.0256078807768
1,221.92597515410844,3.9430278109868135,496.92934989820884,47.99025341230819,15.318526868057859,-613.2060397492277
2,469.8613948231435,2.1309999742091197,481.83324785285777,89.39859505573708,30.408167108885753,-1866.2056549420404
0,220.14052984013537,3.083133802661483,406.36491178799,4.500048721751433,6.031692714555392,-471.77289096435567
1,30.429590251171923,1.769006532191118,399.6453097933627,47.60306422612473,79.61723378604871,-243.01262025357704
1,368.1349709631238,3.628835389896793,355.8805953138949,31.999487835169568,75.49515565345638,-1120.045080110009
0,299.1248011931662,2.2699392905648907,419.99288561115543,54.53343539271603,61.372650493288475,-828.6836349099793
0,86.38406992664643,2.746569136293515,444.6832300650476,12.094705124854528,13.403952469851765,-251.82793392219472
0,333.5801271181591,3.7359955723353253,421.4770653461658,6.558021264724822,34.45028933119168,-962.4207308579088
0,484.19566306713796,4.237052792547036,406.62575996645234,-10.042070351700147,39.32614068176659,-1878.55869960267
2,15.542557299517368,3.4837286685093507,300.9854024250872,-21.865335855051136,4.140076544332693,-52.475735884019144
1,66.27662682007917,4.6801612003513915,309.79335691812133,87.53298851454151,25.900037939323774,-57.50236692259972
0,51.168858375217894,2.040812557429268,251.94053837488357,-11.47740328833991,82.25183429598044,-110.34004941047671
